track_id,artist_id,artist_name,release,title,duration,loudness,tempo,familiarity,hotness
TRAFRDS12903CC0C66,AR0NS5Z1187B99AF79,Zuma,Joy In The City,Inferior (Late Night Version),266.00443,-8.147,119.996,0.5281977,0.33455515
TRAHZSF128F9324CED,AR8QHU51187B9A3341,Leo Ku,Steel Box Collection - Leo Ku,Ai De Jie Shi,280.55466,-9.801,110.007,0.48327866,0.36062872
TRAGAVB128F932585E,ARX14WH1187FB50649,Babe Ruth,Babe Ruth,Dancer (2007 Digital Remaster),365.16525,-8.351,111.315,0.5451654,0.34863013
TRANWZE128E078EE09,ARH3S5S1187FB4F76B,Nirvana,From The Muddy Banks Of The Wishkah,School,160.33914,-5.864,170.069,0.82580537,0.6613829
TRAKOLY128F4280217,ARPTC441187FB3AEBF,Fredi,20 Suosikkia / Laula kanssain,Laula kanssain,243.722,-10.613,121.117,0.41187546,0.39764065
TRAFBDW128F932C0DA,ARKJ8Y91187B9B551E,Nichols,Ladies Night,Dirty tarraxa 2 (feat. Neuza),188.49915,-5.477,85.94,0.616313,0.30878764
TRAKOMW128F428A81A,AR0QS8F1187B9ADC96,Sandy Lam,Sandy Lam In Concert 2005 Live,Wei Liang,213.91628,-4.934,98.991,0.49867684,0.35416895
TRALXGM128F92C7D26,AROJAG11187B9B71A3,The Chap,Proper Rock,What's Love Got to Do With It,216.2673,-7.507,181.863,0.61265785,0.45761117
TRAGZNX128F92F40E9,AR3JLWI1187FB37141,Darko,This Is What The Universe Sounds Like,Danote,378.67056,-14.175,124.255,0.61873144,0.35087046
TRANZIL128F42A2670,ARYJSY01187B9B7C65,Dolly Parton,Legends,Light Of A Clear Blue Morning,294.2428,-8.782,137.865,0.7652547,0.6038765
TRBDYIF128F4294F19,AR25WM21187FB461B3,Francis Lai,Love Story,Concerto No.3 In D: Allegro,155.16689,-13.921,96.474,0.55271983,0.3717111
TRACMTI128EF342A56,ARNNHLN1187FB42912,Yahir,Con el alma entre las manos,No seamos tontos,216.81587,-5.737,131.938,0.59863645,0.23282506
TRAJKZZ128F4237B19,AR1XVTM1187B996D57,I Nuovi Angeli,I Nuovi Angeli Cantaitalia,Carovana,231.07874,-8.456,85.375,0.53582263,0.34580022
TRASUIZ12903CA4ACE,ARTTFAQ1187B98E4FA,Kiprich,Riddim Driven - Bad Bargain,Dash Way Belly,188.99545,-6.734,176.022,0.5588783,0.38893977
TRAYWSL128F4222D80,ARGKD4W1187B990E04,Brenda Lee,Brenda Lee,Against My Will (LP Version),205.13914,-12.992,118.297,0.6693715,0.5669124
TRBGLFD12903CD3D43,ARXSABJ1187FB3C336,Deftones,Diamond Eyes,Diamond Eyes (Album Version),188.26404,-4.365,153.713,0.8216973,0.60172975
TRATBRJ12903D06127,ARD842G1187B997376,Blue Rodeo,The Things We Left Behind,Million Miles,543.97345,-8.249,99.644,0.63642365,0.4479355
TRBDOFA128F427C09D,ARKSZW81187B9B695D,Mariah Carey,The Remixes,Anytime You Need A Friend,652.4077,-7.863,121.884,0.9349353,0.7870055
TRABSNU128F14AFD7F,ARECPYG11C8A42B5BF,1. Futurologischer Congress,Patchwork,La Excursion,107.49342,-10.918,80.315,0.3747631,0.256978
TRBFWGM128F4243B40,ARHCHE61187B9AB217,Harry Choates,Fiddle King Of Cajun Swing,Jole Brun,138.1873,-16.188,152.709,0.39431155,0.2809353
TRAJPIQ128F14819A8,AR3Q48J1187FB55278,The Rapture,Pieces Of The People We Love,The Devil,277.0281,-6.425,119.813,0.74986076,0.51653516
TRAAMSO128EF348DCC,ARHONG11187FB3B120,L.A. Guns,A Nite On The Strip - Live,Bitch Is Back,201.09016,-2.869,102.259,0.66572833,0.45694056
TRALSWJ128F1467EDE,ARA1UU51187FB5A70B,The Misfits,Static Age,She (1997 Digital Remaster),82.1024,-8.294,185.615,0.85372585,0.550991
TRAHRNT12903D0F8C3,ARHINI31187B995C1D,Singing Melody Feat. Robyn,Expression,Are You Home,213.31546,-5.688,97.289,0.49841413,0.3260089
TRBAIAU128E078D934,AR7Y6JX1187FB4D9B3,Bad Brains,God Of Love,God Of Love (Album Version),163.1865,-5.663,105.453,0.72629803,0.55541456
TRAQUFS12903CF9F32,ARZIKR01187B98DF08,Joe Grushecky,Down the Road Apiece - Live,How Long,313.3122,-6.742,85.312,0.5030023,0.0
TRAIMTO128F4288EEF,ARCK6OL1187B99B25F,Alas,Mimame Bandoneón,Silencio De Aguas Profundas,628.2183,-15.442,77.364,0.5291866,0.35633475
TRAPNZR128EF3583E8,ARAFRFP1187FB4230B,Williamson,The Trashcan Electric E.P.,Breathe Easy,203.17995,-10.132,110.032,0.47877082,0.3278753
TRAGUJK128F42A75C3,AREGV3K1187B9AF614,Mötley Crüe,Music To Crash Your Car To,Wild Side,248.55466,-5.938,115.254,0.72428495,0.5013606
TRAXZFG128F42445FB,ARTF2KG1187B98DDD1,Gold City,Are You Ready?,Are You Ready? (Acapella),28.83873,-12.193,39.866,0.5961899,0.3965213
TRAGAGQ128E0781352,ARYECDK1187FB45587,The Stranglers,La Folie,It Only Takes Two To Tango,217.96526,-10.011,107.657,0.7193132,0.47274828
TRAMCGR128F427DE28,ARUK0W21187B995456,Isabel Pantoja,Donde El Corazón Me Lleve,Adelante,181.65506,-7.618,95.673,0.49615264,0.36350653
TRBGVDI128F1495B59,ARX2R5A1187FB5B85B,Ann Nesby / Jamecia Bennett,Put It On Paper,Advice,340.79303,-2.871,110.058,0.44791394,0.42257553
TRBAHSQ128F1492A8F,AROCBZZ11E2835D652,Small Faces,Small Faces,What'Cha Gonna Do About It,129.9065,-5.84,159.418,0.5822383,0.44905257
TRAIIDR12903D06335,AREW0021187B9AF8F9,Giuseppi Logan,The Giuseppi Logan Quintet,Bop Moon,454.94812,-12.518,104.231,0.31557968,0.0
TRARUYJ128F9316C65,ARCQ3LZ1187FB49B42,Koffi Olomidé,Les incontournables du Congo,Bennie,625.78894,-7.164,89.572,0.45344493,0.3116175
TRBERCZ128E0787D93,AR90X8J1187B995250,Caramell,Gott och blandat,Expolodera (som dynamit),218.40935,-5.426,137.954,0.5177132,0.39569983
TRAGEXW128F427A405,ARSSW5A1187FB4B5E5,Estrellas Cubanas,La Habana Tiene...,Fin De Semana,324.91058,-4.442,174.554,0.3374958,0.0
TRADLKP128F92EE50E,ARTVBNL1187FB52DF3,Grupo Batuque,O Tempo Do Samba,Cavasamba Um (Edit),41.56036,-17.437,155.526,0.5008487,0.32462448
TRBCDEW12903CA9142,ARSKDV01187B98A619,Confetti's,Greatest Hits,C Day (Maxi Club Version),312.45016,-5.671,119.955,0.4366602,0.29912
TRBBCJH128F930C970,ARTZMXB1187B990A55,Streetwize,Smoothe Urban Jazz,U Don't Have To Call,302.13177,-7.819,101.311,0.41931266,0.31965145
TRAVELY128F42606F8,AR4WHYC1187B9896E7,A Tribe Called Quest,The Best Of,Like It Like That,166.86975,-9.309,94.971,0.7700407,0.5436811
TRATPHN128F4271011,ARTF2KG1187B98DDD1,Gold City,Signed Sealed Delivered,Mighty Army Band,182.25587,-8.533,100.022,0.5961899,0.3965213
TRAFBIO128F930138A,ARW63KF1187B98AC48,Julien Clerc,Inédits 68-97,Comme Si C'était Doux,107.28444,-15.404,79.042,0.58547956,0.36438492
TRBCURH12903CAD622,ARFTMGO1187B9A777A,Percy Faith,A Jerome Kern Songbook,The Song Is You,143.67302,-13.921,107.405,0.5667965,0.38811278
TRATJTH128F92EF33C,ARFEXDH11F4C840CAC,The Bureau De Change,Global Village Idiots,Seasick,220.89098,-8.571,93.909,0.34326482,0.20149958
TRBCYNJ128F92C9707,AR3KXHI1187FB3A8BF,Dora The Explorer,Dora The Explorer,Fairytale Land,65.82812,-4.367,120.206,0.51441455,0.41375765
TRARALS128F934F7C1,AREZMPH11F4C83B364,Everly Brothers,The Very Best Of,Oh What A Feeling,125.02159,-15.036,82.461,0.5751918,0.4641565
TRAYYUU128F933ABE9,ARDG9I21187FB35FF3,Yolandita Monge,10 De Colección,Páginas del Alma,183.9016,-10.451,100.68,0.544508,0.34721783
TRAADYB128F92D7E73,ARGMXQW1187FB54C34,Eliane Elias,Bossa Nova Stories,The More I See You,251.42812,-12.009,86.091,0.6697262,0.42791426
TRABUTS128F424416F,AR3752L1187FB4B67E,The Real Kids,Grown Up Wrong,Can't Shake That Girl,148.06158,-14.934,179.13,0.48489314,0.3448719
TRBBZSO128F4257B30,ARQXGWX11F50C49BC7,Vincent Bruley,Le Temps Suspendu,Ombre Et Lumière,498.38974,-14.037,150.867,0.2842204,0.30584973
TRALTTR12903C9E32E,ARRTQ3Y1187B9AC835,Scott Weiland,12 Bar Blues,The Date ( LP Version ),321.0183,-5.328,112.68,0.6740883,0.4303213
TRAGOJT128F930735A,ARXYQYW122988F2066,Clarisse Lavanant,Vers l'imaginaire,Beaux parleurs,175.1767,-9.366,177.931,0.082405925,0.0
TRAAIBB12903CECB35,ARUT16P1187FB532A4,Tyrone Davis,Call Tyrone,Cheatin' In The Next Room,235.91138,-10.466,161.976,0.5438663,0.3932151
TRAOEFE128F425C67A,ARTK5LU1187B9A654C,Michael Gettel,Places In Time,Through Bucky's Eyes,232.77669,-22.42,103.3,0.51066023,0.33377084
TRAVYVD128F4237876,ARKWT6J1187B98ED50,Móveis Coloniais de Acaju,Idem,Esquilo não samba,271.5424,-5.344,150.529,0.6242744,0.41874108
TRATGQP128F93306B0,ARIT9Y51187FB364AE,The Irish Rovers,Live In Concert,The Deep Blue Sea,192.05179,-9.181,175.325,0.5893145,0.39888301
TRATLDL128F930735D,ARXYQYW122988F2066,Clarisse Lavanant,Vers l'imaginaire,Electron libre,182.59546,-8.339,130.164,0.082405925,0.0
TRBEDVH128F14599C7,ARTYXQC1187B9ACAB2,Shaggy / Brian & Tony Gold,Lucky Day,Hey Sexy Lady,199.94077,-6.469,101.786,0.7722927,0.5421752
TRAKMIX128F931D3EC,ARMAOIY1187B9A3893,Jerry Yan,Jerry For You (Day Edition),Pei Chen Pin,277.18484,-6.954,125.506,0.3963271,0.3270128
TRBARXD12903CA796A,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,Feelin` Alone,Feelin` Alone,190.82404,-6.074,85.291,0.5394786,0.3658899
TRAPOAD128E0788A38,AR0CANF1187B9AF35F,Dilated Peoples,Neighborhood Watch,World On Wheels,236.59058,-8.695,88.176,0.8048389,0.45784116
TRARAEG128F42647B2,AR5FP401187FB523C9,Bob Dylan,Time Out Of Mind,Trying To Get To Heaven,320.70486,-14.089,94.161,0.6753848,0.6333399
TRAWJSC128F4276AEC,ARABTW91187FB3A73B,David Summers,En Directo Desde America,Te Necesito,255.39873,-10.285,160.828,0.5056028,0.34571794
TRAWHKB12903C9A7E6,AR1CD5Z1187B98F2C2,Pat Metheny,Day Trip/Tokyo Day Trip,Traveling Fast,711.7057,-13.186,108.407,0.72597486,0.4639795
TRANIBF12903CFA420,ARABS971187B9A8509,France D' Amour,Le Présent,Je n'irai pas ailleurs,229.79874,-4.858,95.068,0.4754308,0.30557927
TRBFURI128F1455498,ARCJKV91187FB46210,KT Tunstall,Eye To The Telescope,Under The Weather,216.5024,-9.911,142.121,0.7937081,0.5898562
TRBCFFD128F92D912E,ARW2DG51187B9A170F,Ana Popovic,Still Making History,Shadow After Dark,263.83627,-5.212,177.362,0.6216169,0.44845977
TRAYGKQ128F932F520,ARLLANI1187FB5116F,Simon Harris,Street Breaks & Beats,Sample Track 18,185.62567,-15.686,102.976,0.39076084,0.20767584
TRAKJOW128F1489DE4,ARUGU0E1187B9B30F6,The Doors,Strange Days,Strange Days ( LP Version ),186.56609,-6.772,121.744,0.87682986,0.5841166
TRAROCB128EF35098A,ARGOAMH11F4C844C07,Domna Kountouri,Paihnidi Isorropias,De Tha Mai Edo,209.94566,-8.318,99.98,0.051241394,0.1705925
TRAVOXW12903CA910B,ARSKDV01187B98A619,Confetti's,Greatest Hits,The Sound of C (Acapella),40.17587,-8.99,112.549,0.4366602,0.29912
TRAMLQC128F429222A,ARDINVM1187B98A6C1,Marc Lavoine,C'Est Ca Lavoine,Si Tu Veux Le Savoir,190.6673,-13.354,140.424,0.57352734,0.36850676
TRADTQJ128F9340624,ARBJSO81187B9BA09B,Soda Stereo,Ruido Blanco,Persiana Americana (Live),343.562,-11.947,104.521,0.7111658,0.466827
TRARAGQ12903CB6892,AR3YBMD1187B99F15C,Frl.Menke,Ich will's gefährlich,Sehnsuchtsexpress,217.2077,-11.016,90.954,0.5050096,0.31006542
TRBGKRS128F934AC0A,AR8FMEN1187FB4A657,Lizzy Borden,Love You To Pieces,Love You to Pieces,232.98567,-4.118,90.131,0.60981977,0.41996795
TRAGYML128F4286683,ARHYNR9119B8668FA3,The Oh Sees,Thee Oh Sees Sucks Blood,It Killed Mom,162.3767,-6.111,100.928,0.5615162,0.40095213
TRAWYNV128F92F5E7E,ARM7EDF1187B9B3FA1,Guns N' Roses,Chinese Democracy,Catcher In The Rye,352.9661,-7.483,85.239,0.84408504,0.71366984
TRAASQC128F93480F0,ARZWK2R1187B98F09F,Rise Against,Revolutions Per Minute,Amber Changing,218.8273,-3.803,186.254,0.84708166,0.62508047
TRAMRXM128F92F46D7,ARPYTUA1257509E91A,Sirka Ragnar,I am_ you are_ he/she/it is,Port now!,177.94566,-5.076,160.03,0.5484589,0.0
TRASARM12903D03718,AR2O20V1187B989AF6,Black Tambourine,Black Tambourine,Dream Baby Dream,236.35545,-9.975,131.388,0.5758057,0.39717034
TRASXXQ128F92E3EED,ARBY23A1187B9A82E4,Naseebo Lal,Dukhi Dil Mera,Pehle To Kabhi Gham Tha,398.0273,-12.411,88.014,0.36347553,0.0
TRBDGEW128F93333E0,ARRM70G1187B9A7F64,Junior Kimbrough,Meet Me in the City,Lonesome Road,294.76526,-14.845,92.32,0.6834557,0.42712298
TRANLLL128F42268D9,ARTR6RX1187FB381C8,Frederic Galliano,Espaces Baroques,Nomades Monades,1394.7555,-20.282,81.983,0.3733299,0.0
TRAVVYK128F92E7FDE,ARD7U0O1187FB5531A,André Verchuren,Les Increvable N2,Aubade D'Oiseau,160.26077,-10.307,210.858,0.36072922,0.26712486
TRAMBHU128F425A620,ARWPYQI1187FB4D55A,Rick Astley,Whenever You Need Somebody,You Move Me,225.4624,-12.585,128.171,0.7549176,0.50746423
TRAPLJW128F4249C40,AR9HABI1187FB3ACAA,Red Foley,Hillbilly Fever,Choc'late Ice Cream Cone,122.51383,-10.64,98.173,0.48170358,0.34262678
TRAZWBZ128F9338D12,AREQFCA1187B991F36,Solitaire,Invasion Metropolis,Blue Lights Flashing,260.7016,-5.769,120.27,0.5379688,0.38396996
TRATHRY128F92C319D,AR80OOA1187B98E726,Love Jones,Here's To The Losers,I Like Young Girls,182.72607,-7.327,87.799,0.45685285,0.34038544
TRAWBNP128F42BA71A,ARWK5QH1187B9A9B7F,Justin Timberlake,FutureSex/LoveSounds,Sexy Ladies,238.602,-5.044,100.012,0.84263635,0.58353084
TRBFTJP128F426AC3F,ARJTX7M1187FB4CED3,Be Bop Deluxe,Air Age Anthology,Music In Dreamland,285.1522,-11.969,126.729,0.5371606,0.38284305
TRBDJUQ128F148C4A5,AR1JD6E1187FB5696C,James Last,Welthits In Gold,Games That Lovers Play,260.1269,-13.382,167.832,0.601892,0.38065636
TRAOPXD128F9326B04,ARA7EEC1187FB4C392,Snowgoons,A Fist In The Thought,Planetary Takeover,239.6469,-4.615,94.281,0.6495831,0.46134585
TRAKKOH128F42AF40E,AR7C6G11187B9B4C1E,Jennifer Lopez,Como Ama Una Mujer,Por Arriesgarnos,211.80035,-10.447,201.792,0.8771194,0.56091267
TRAGDEA128F4279040,ARJRQL51187FB541AB,Juan Carlos Baglietto,Modelo Para Armar,Salzanitos,220.99545,-13.743,100.855,0.54088134,0.38663083
TRBFJWV128F935366B,ARTKOGW1241B9CD42B,DJ Omega,Shake That Thang Remixes,Shake That Thang,227.73506,-7.834,151.401,0.562179,0.3283773
TRAHHZJ12903CF6D48,ARCZ42S1187B98C0D7,DJ Slugo,Jukin 4 the Haters Vol.2,Where the Rats 3,287.55545,-9.868,160.129,0.55935866,0.3996395
TRBEKMX128F92D7B75,ARM7EDF1187B9B3FA1,Guns N' Roses,Live Era '87-'93,Sweet Child O' Mine,445.1783,-3.891,134.188,0.84408504,0.71366984
TRAGLUU12903D024F2,ARXP7MQ1187FB3AC5F,Dave Hollister,The Definitive Collection,I'm Wrong,301.87057,-4.942,113.09,0.612543,0.45966047
TRAKYCT12903CBBE17,ARHL8SP1187B98F8A3,Sick Of It All,Based On A True Story,Death Or Jail,171.07545,-2.388,113.198,0.69062626,0.42080185
TRAAGMJ12903CAD7D4,ARW63KF1187B98AC48,Julien Clerc,Vendredi 13 - 1981,This Melody (Live),272.63956,-9.97,119.896,0.58547956,0.36438492
TRAZLFL12903CCE70E,ARHINI31187B995C1D,Singing Melody,Candy Cane Riddim,You're All I Need,224.02567,-6.007,109.045,0.49841413,0.3260089
TRATDDM128F93417AF,ART6QCS1187FB40CBD,Los Auténticos Decadentes,12 Vivos,El Gran Señor,205.06078,-6.203,91.699,0.6103307,0.40782157
TRABLGI128F42B867A,ARV1ALU1187FB4D77E,Eighteen Visions,Eighteen Visions,Our Darkest Days,172.19873,-4.806,131.079,0.75236595,0.440108
TRAMBBV128F9337714,ARUSOMY1187FB4D3B4,Anti-Flag,A New Kind of Army,Tearing Everyone Down,175.25507,-2.255,110.134,0.84403956,0.524379
TRAJPXP128F92E0ABE,ARR7YYN1187FB5C015,Pee Wee Crayton,The Modern Legacy,Pee Wee's Boogie,164.57098,-12.941,97.487,0.4393252,0.31437892
TRAOHOW12903CA7971,ARN5MQ11187B98A12D,2-Gether feat. Sarinah,Feelin` Alone,Feelin` Alone,294.00772,-6.38,127.977,0.5394786,0.40643173
TRAEAZV12903D0CBA6,ARC5Q0L1187B98D463,Enter the Haggis,Let The Wind Blow High,Skyswimmer,399.882,-10.648,85.399,0.61974716,0.40738684
TRAUXSO128F42B863C,ARIH5GU1187FB4C958,Silverchair,Freak Show/Neon Ballroom,Spawn (Again),207.56853,-6.336,138.385,0.7677688,0.53622
TRAOVDL128F931FB30,ARHRKTK1187B99E1D5,Jackie Wilson,Lonely Teardrops,If I Can't Have You,101.77261,-10.283,161.728,0.69332796,0.41940814
TRAGDKW12903D0E755,ARMPQIE1187FB3D4EB,Bounty Killer,Strictly The Best Vol. 15,Ask Fi War,227.5522,-7.113,114.272,0.69328785,0.3932745
TRAKQEA128F1495E21,ARZQ7QA1187B9AD08B,Prince,The Hits/The B-Sides 3,Escape ( LP Version),210.70322,-9.754,119.956,0.83192885,0.59462786
TRAWPRX12903CE7B32,ARN4IYF1187FB49D76,Pagan Wanderer Lu,European Monsoon,The Island etc.,236.01587,-11.38,85.073,0.45360053,0.35080358
TRAZMXH12903C9FDFE,ARWXHRS1241B9C7A1E,Thomas Battenstein,ILE D'YEU,Plage de Belle Maison,237.50485,-27.706,133.166,0.42562723,0.0
TRASYQN128F9309915,AR3OSJM1187B98B95B,Peter Hunnigale,Reggae Max - Part 2,Ordinary Lives,228.10077,-7.103,168.049,0.517565,0.33346134
TRBIGLR128F92E87DD,ARW2Y3Q1187FB38020,The Sterns,Say Goodbye To The Camera,Second Chance,162.82077,-4.553,188.481,0.48787194,0.36746484
TRALLAR128F933C692,ARFK98R1187B9B0552,Pursuit Of Happiness,One Sided Story,No Safe Place,190.04036,-10.368,127.987,0.5086762,0.37788814
TRANRTT128F9347342,ARS94L01187B9AD297,Nerf Herder,How To Meet Girls,Pantera Fans In Love,200.04526,-6.357,171.833,0.64015156,0.44299287
TRBHPGG128F428C972,ARHXIOW1187FB3AF67,The Mad Capsule Markets,1997-2004 (Hits),Loud Up!!,161.01833,-4.279,170.94,0.54768467,0.43705055
TRALPCG128F933E73B,AR8BMEQ1187B9B4214,Pumpkin Buzzard,Underneath Rotting,Death Adventure,122.40934,-5.94,119.984,0.39110887,0.2400984
TRBBNNS128F931C83D,ARMW52H1187B98C835,Betika_ Daouda,Afriki zouk vol2,C'est pas ma faute,286.7718,-10.224,179.999,0.46143964,0.27974358
TRAGFDW128F14682F5,AR19GQN1187FB3ACF5,The Bucketheads,All In The Mind,Little Louie Bonus,383.16364,-16.486,121.896,0.563846,0.3445406
TRARQGY128F425E599,ARDIKTV11F43A69FA4,Deodato,Night Cruiser,Groovitation (Album Version),371.33017,-16.532,110.909,0.50697684,0.4141965
TRBFBMD128F4270DA5,AR6Q6PN1187B9A01E1,The Party Group,Party Fiesta_ Vol. 6,Te Quiero Mas,255.4771,-17.608,86.666,0.1886677,0.0
TRAUSQP128F4230490,ARHEQ501187FB4F898,Fruko Y Sus Tesos,Fruko Power Salsa,La Fruta Bomba,242.75546,-8.588,84.751,0.5337245,0.3707477
TRAZAVZ128F428ABFC,AR8ICFK1187FB5A3A0,Rance Allen Group,A Soulful Experience,The Painter,199.13098,-13.318,100.288,0.42851615,0.26928827
TRATEMM12903CCA8E0,ARELA4P1187B991507,Charles Williams,Dramatic Story,They Ride By Night,91.84608,-9.575,168.303,0.38980296,0.28773147
TRAXLLA128EF33DB69,AR27CRT1187B9BA011,Jordan & Baker,Explode,Explode (Epic Extended Mix),424.9073,-8.171,138.997,0.4713915,0.2588908
TRBIJES12903CF5B12,AR0ILWV1187FB47CAA,Mouth Of The Architect,111,Harboring An Apparition,475.21915,-8.316,124.562,0.58203477,0.46905598
TRBEXHU128F93390C5,ARMLEY51187FB5BF8F,Havok,Being And Nothingness,Monologue With the Sky,238.07954,-20.519,98.9,0.6256344,0.41687176
TRASUBB12903CE6546,AR4G2AQ1187FB59D5B,Indica,Valokeilojen vampyyri,Valokeilojen vampyyri,210.49425,-4.27,183.897,0.6047793,0.38925675
TRBAWLE128F42919E2,AR51YM81187B9B536C,Michael Salgado,Two Thousand and Two,Un Gran Vacio,174.602,-7.938,155.126,0.603576,0.3180246
TRBGFXC12903D01967,ARKAL321187B9AD4BE,The Gathering,How To Measure A Planet?,Locked Away,203.49342,-7.913,91.003,0.78030986,0.48568237
TRBDGNU128E078A4AF,ARBNXYA1187FB51C50,Daddy Yankee / May-Be,Barrio Fino,Que Vas A Hacer?,199.47057,-6.331,91.988,0.9089843,0.5625067
TRAOCSX128F92FDD48,ARTWWNA1187B9B3BD7,Frederik,Kinderlieder Vol.2,Es klappert die Mühle,113.99791,-6.465,160.114,0.47794658,0.348215
TRAGLXV128F42601B8,ARTK5LU1187B9A654C,Michael Gettel,The Journey North,The Journey North,338.75546,-10.879,94.849,0.51066023,0.33377084
TRAUXPK12903CF951E,ARGRTPZ1257509D28A,David Saylor,Un Trozo de Mi,Que Ves Por Tu Ventana,218.22649,-6.61,121.9,0.3956035,0.0
TRABJQN128F9361E4C,ARRESZG1187B9A3FBF,Les Hou-Lops,Vendredi m'obsède,T'as 16 ans demain,122.69669,-7.458,103.29,0.27790004,0.11615613
TRAEHTU128F93353E5,ARQHLIO1187B98AA6A,Jay Pérez,Tesoros De Colección,Ojitos Dormilones,204.66893,-7.787,189.758,0.55010384,0.38623768
TRACBLO128E0784286,ARWDP431187FB56492,Spinal Tap,Break Like The Wind,The Majesty Of Rock,235.41505,-5.492,129.318,0.50897133,0.34209666
TRATLLL128F149DBEB,ARC0MTS1187FB44C21,Toots Thielemans,Aquarela Do Brasil,Five For Ellis,119.71873,-12.192,218.681,0.6411728,0.43676907
TRBGSVD12903CDA8B8,AR78WG01187B98E404,Johnny Pacheco,A Man And His Music,Viralo Al Reves,334.52362,-10.401,107.329,0.5422327,0.34154442
TRBALBV128F426DEBF,ARBHPBX1187FB47102,The Steeles,We Want America Back,The Story Goes On,261.04117,-10.734,49.146,0.43746358,0.34678105
TRAFUGB128F92EDEDC,ARV69FI1187B9AA14F,Kari Tapio,Viimeiseen pisaraan,Rakkauden veteraani,224.7571,-8.419,103.244,0.47575572,0.2784255
TRAEUIW12903D018F0,ARC8CQZ1187B98DECA,Jack Johnson,You And Your Heart,You And Your Heart,196.20526,-7.045,107.042,0.83201176,0.6774825
TRBCHAG128F428CEAC,ARN0DMU1187FB5B63A,Daryl Hall & John Oates,Change Of Season,Only Love,276.6624,-12.086,118.427,0.6649244,0.49638113
TRAMBEV128F424C478,ARF3PG41187FB4B0B4,Dorothy Norwood,Hattie B's Daughter,Near The Cross,287.03302,-9.006,151.215,0.4182825,0.32034564
TRBBQPP128F92EE611,ARAZCWP129462A97F1,Bob Marley & The Wailers,Legend,Three Little Birds,320.15628,-8.959,148.684,0.7802644,0.5701065
TRAJBUB128F9361E0B,ARRESZG1187B9A3FBF,Les Hou-Lops,Tout ira très bien,Pour toute la vie,156.49915,-6.779,102.77,0.27790004,0.11615613
TRAJBZE128F932DA53,ARO6WZY1187FB3A86E,Sonic Subjunkies,Live At The Suicide Club,Backlash,238.00117,-11.121,96.972,0.3927103,0.30040538
TRASBVS12903CF4537,AR52EZT1187B9900BF,Alicia Keys,Essential-Soul Love,If I Ain't Got You,231.18323,-8.414,118.273,0.9339161,0.7786736
TRAMCUA128F4238312,ARS6L1E1187FB585B6,Karlheinz Stockhausen,Stockhausen - MANTRA,02'-15',277.18484,-31.109,95.13,0.5710468,0.4167621
TRAVIVD128F934029B,AR7SF1N1187B9A91D1,John Berry,Those Were the Days,Those Were the Days,230.42567,-8.924,135.642,0.56601393,0.46377173
TRAWILT128F93077D7,AR9JLBU1187B9AAEC4,Danny Williams,The Gentle Touch,The Rainbow Bridge,249.93913,-15.506,143.869,0.51166344,0.409779
TRBGHYG12903CEAC9C,ARXSABR11E8A2E29BF,Pictures of Then,And The Wicked Sea,When It Stings,182.83057,-6.865,163.959,0.5354732,0.2736435
TRAYLCC128F93477EC,ARJ3TAF1187FB4AAB1,David & Steve Gordon,Yoga Hotel,Yoga de Sensualite,480.80933,-12.162,89.977,0.3872426,0.1876763
TRAAHKE128F421389B,ARDD9UN1187B98D3A7,Sonny Simmons,Staying on the Watch,A Distant Voice,443.24527,-13.002,45.527,0.42837542,0.31783387
TRARIMG128F931B45A,ARWNRBH1187B9B7E68,Philippe Sarde,Princesses / Un Frère,Grand Frère,528.2216,-23.178,137.658,0.45567977,0.34369746
TRBGKTM128F9315B5E,ARTKTYG1187FB40CBA,Dendemann,Die Pfütze des Eisbergs,Sachmagehtsnoch,221.98811,-6.131,106.023,0.5720513,0.45043212
TRACXYU128F425EEE8,AROGAPH1187B98CF9C,Benabar,Les Risques du Métier,Le Zoo De Vincennes,238.44527,-11.258,88.018,0.6092942,0.3730605
TRAYICR128F4282520,ARJV9031187B9AAFA1,Kyle Riabko,Before I Speak,Doesn't Get Much Better,211.53914,-4.618,102.034,0.6183184,0.40421137
TRAXQTY128F92D5C64,AR15O341187B9B182C,Natassa Theodoridou,Dipla Se Sena,Den Thelo Tipota,233.3775,-4.777,120.357,0.34416506,0.30318955
TRAONPF128F42480A7,ARKNOZU1187FB5A371,Phil Vassar,Prayer Of A Common Man,This Is My Life,217.28609,-4.35,94.007,0.7049945,0.50485516
TRBHZGF128F93576EF,ARMBDNQ1187FB3F3EC,Arthur Tracy,Street Singer,Red Sails In The Sunset,180.32281,-19.397,104.0,0.27443296,0.26622954
TRBBYWM128F9324A8B,ARA8O8L1187B9AD61D,Professor Longhair,Tipitina,Hey Little Girl (1949),179.93098,-10.333,113.445,0.6117711,0.4020549
TRASNMK12903CB95E7,ARHUQUF1187FB382E6,T-Bone,The Last Street Preacha,Nuttin' 2 Somethin',223.89507,-6.82,98.01,0.6750034,0.49730492
TRAZMUY128F4292D9F,ARNYDR91187FB542BF,MICHAEL WHITE,Michael White,Matriarch (LP Version),158.5628,-13.879,112.289,0.44222698,0.29801223
TRBGISL128F9342049,ARODHHS1187FB37814,The Last Vegas,Whatever Gets You Off,Another Lover,237.11302,-3.492,179.001,0.6334012,0.45854917
